Date;GX1 Index;XP1 Index;PT1 Index;IB1 Index;TP1 Index;HI1 Index;ST1 Index;SD1 Index;QC1 Index;SM1 Index;EO1 Index;Z 1 Index;SP1 Index; CF1 Index; VG1 Index
17/12/2014;9573.5;5165;833.2;10081.5;1350.5;22594;18588;3222;1406;8779;403.5;6353.5;2014.2;4112.5;3060
18/12/2014;9796;5191;836.9;10381.7;1383;22791;19045;3238;1440.5;9008;416.4;6454.5;2065;4247;3150
19/12/2014;9751.86;5312;845.1;10351.1;1416;23159;19158;3280;1447.5;9085.45;415.41;6491.5;2067.1;4208.3;3131.3
22/12/2014;9889;5409;841;10350.3;1411.5;23450;19110;3331;1460.5;8954;422.2;6528;2072.4;4261;3154
23/12/2014;9930;5339;851.2;10434.6;#N/A N/A;23364;19330;3333;1470.5;8947;426.95;6539;2078.9;4321;3189
24/12/2014;9930;5367;850.4;10438.4;1424.5;23400;#N/A N/A;3346;#N/A N/A;8947;426.1;6572;2078.8;4306;3189
25/12/2014;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;1418.5;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A
26/12/2014;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;1431;#N/A N/A;#N/A N/A;3354;#N/A N/A;#N/A N/A;#N/A N/A;6572;2084.2;#N/A N/A;#N/A N/A
29/12/2014;9943.5;5466;855;10346.5;1425.5;23827;19183;3368;1478;8943;427.15;6583;2085.8;4324;3184
30/12/2014;9843.5;5382;854;10256.2;1407.5;23574;19069;3366;1466.75;8907;422.15;6494.5;2076.7;4249;3133
31/12/2014;9843.5;5383;851.6;10244.3;#N/A N/A;23649;#N/A N/A;3376;#N/A N/A;8907;425;6522.5;2052.4;4277;3133
01/01/2015;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A
02/01/2015;9768.5;5403;856.9;10324.4;#N/A N/A;23816;19135;3370;1461.25;8907;422.25;6486.5;2046.3;4251.5;3136
05/01/2015;9477.5;5407;836.4;9937.2;1399.5;23762;18218;3328;1455;8879;410.85;6345.5;2015.9;4111.5;3015
06/01/2015;9491.5;5312;826.8;9832.3;1359.5;23440;18165;3282;#N/A N/A;8788;408.35;6306;1994.4;4084;3003
07/01/2015;9502.5;5315;832.9;9818.4;1365.5;23655;18150;3298;1422.75;8813;411.3;6347;2019.6;4111;3014
08/01/2015;9850;5337;843.1;10072.7;1382.5;23835;18793;3345;1455.25;9067;423.05;6509;2055;4262;3131
09/01/2015;9623;5422;835.7;9676.5;1381;23929;18175;3338;1444.75;9010;415.5;6418;2035.3;4176.5;3030
12/01/2015;9786.5;5385;830.7;9757.1;#N/A N/A;24049;18337;3344;1454.5;9058;418.3;6430.5;2022.4;4227.5;3077
13/01/2015;9942.5;5353;825.3;9924.2;1374.5;24248;18687;3340;1465;9184;423.7;6479.5;2016.1;4288.5;3125
14/01/2015;9834.5;5303;820.6;9850.2;1357.5;24136;18447;3325;1436.75;9102;418.3;6329;2007.5;4223.5;3089
15/01/2015;10015;5280;815.4;9959.2;1383;24408;18843;3338;1457;8303;424.9;6413;1989.1;4321.5;3146
16/01/2015;10201;5231;833.5;10027.1;1359;24224;19228;3300;1460.19;7819;431.58;6489;2012.9;4361.4;3202
19/01/2015;10241.5;5265;829.2;10143.7;1375;23771;19467;3307;1476;8040;433.95;6523;#N/A N/A;4393;3216
20/01/2015;10249;5258;832.5;10264;1398;23969;19650;3333;1490.25;8087;436.5;6553.5;2016.8;4445;3238
21/01/2015;10298.5;5343;848.5;10317.4;1385.5;24305;19967;3353;1499.5;7903;439.6;6659;2026.6;4483.5;3263
22/01/2015;10443.5;5363;863.4;10502.9;1390.5;24580;20446;3369;1523.75;7901;446.35;6736.5;2056.4;4553;3321
23/01/2015;10664;5446;862.2;10573.1;1406;24930;20498;3410;1534;8058;453.1;6769;2043.9;4641;3384
26/01/2015;10805;5446;864.3;10700.1;1401;24862;20739;3397;1552.5;8208;457.85;6795;2053.6;4675;3412
27/01/2015;10635;5491;865.8;10598.7;1421.5;24778;20622;3411;1533;8292;453.1;6762;2030;4624.5;3371
28/01/2015;10693.5;5512;852.3;10426.1;1432;24878;20486;3418;1558.75;8257;450.85;6754.5;1991.6;4610.5;3351
29/01/2015;10735.5;5506;856.3;10499.5;1413.5;24596;20576;3419;1569.5;8316;451.35;6754;2018.5;4634;3372
30/01/2015;10695;5542;855.5;10387.7;1414.5;24535;20487;3390;1572.25;8306;449.3;6706;1988.4;4607.5;3349
02/02/2015;10808.5;5571;871.1;10315.8;1406;24504;20491;3422;1572.75;8324;449.45;6714;2017.1;4629;3366
03/02/2015;10902.5;5643;875.8;10610.3;1390;24537;20991;3407;1594;8335;454.65;6810;2042.1;4677.5;3417
04/02/2015;10903;5726;874.3;10557.4;1419;24656;20939;3416;1578.5;8519;453.35;6797;2030.1;4695.5;3411
05/02/2015;10904.5;5755;882.2;10522.8;1407;24770;20825;3405;1585;8432;454.4;6803;2055.1;4705.5;3410
06/02/2015;10850;5752;880.8;10564.8;1420;24622;20760;3430;1596.5;8504;453.85;6797.5;2053.1;4691;3398
09/02/2015;10680;5760;880.9;10367.4;1424.5;24513;20368;3416;1590.75;8521;450.1;6787.5;2042.4;4653;3353
10/02/2015;10750;5753;882.9;10508.7;1427;24528;20717;3433;1602.5;8512;452.75;6770.5;2062.2;4696;3382
11/02/2015;10756.5;5724;884.1;10359;#N/A N/A;24320;20569;3443;1592.75;8472;457.55;6759.5;2065.7;4677.5;3374
12/02/2015;10912;5717;887.6;10550.4;1443;24450;21006;3420;1621.5;8518;460.45;6779;2084.1;4725.5;3415
13/02/2015;10971;5822;890.6;10749.7;1456.5;24728;21178;3427;1643.75;8561;465.2;6836;2093.5;4771.5;3451
16/02/2015;10926;5822;#N/A N/A;10692.4;1460;24754;21166;3427;1644;8623;462.75;6810.5;#N/A N/A;4752.5;3437
17/02/2015;10878;5820;891.1;10689.8;1464;24830;21228;3416;1631.75;8653;463.45;6849;2095.9;4754;3436
18/02/2015;10955;5875;886.1;10787.8;1484;24847;21644;3436;1649.75;8710;467.3;6852;2095.4;4798;3463
19/02/2015;10999;5868;883;10908.2;1495.5;#N/A N/A;21764;#N/A N/A;1661.75;8815;469.7;6860;2095.3;4833.5;3487
20/02/2015;11049;5845;882.9;10782.1;1503.5;#N/A N/A;21813;#N/A N/A;1659.75;8783;468.05;6877;2107.1;4801.7;3491
23/02/2015;11119.5;5862;888.1;10982;1503.5;24863;21950;3421;1670.75;8895;475.25;6870.5;2106.7;4862;3516
24/02/2015;11215;5885;887.7;11056.7;1510.5;24782;22149;3438;1678.5;8892;480.2;6917;2113.7;4887;3549
25/02/2015;11213.5;5922;889.9;11045.6;1512;24810;21940;3441;1672.75;8887;478.45;6895;2110.2;4883.5;3543
26/02/2015;11324.5;5878;891.6;11133.6;1523.5;24856;22155;3426;1674;8969;482.45;6915.5;2109.9;4910.5;3572
27/02/2015;11384.5;5914;889.1;11155;1525.5;24794;22344;3398;1684.5;8933;483.8;6920;2102.8;4951.5;3590
02/03/2015;11400.5;5940;890;11175.8;1526;24803;22305;3398;1679.25;8958;485.6;6905;2113.9;4918;3590
03/03/2015;11293;5923;880.7;11026.1;1529;24589;22008;3416;1655;8914;479.8;6867.5;2104.8;4870.5;3555
04/03/2015;11377;5883;878.8;11038.3;1513.5;24347;22108;3410;1657.75;8958;483.45;6877.5;2096.5;4916.5;3577
05/03/2015;11495.5;5890;883.7;11116.3;1523.5;24140;22398;3389;1662.25;9029;488.95;6941.5;2099.7;4961.5;3616
06/03/2015;11556;5890;873;11091.9;1545;24108;22425;3415;1653;9078;489.7;6896;2070.8;4965.5;3619
09/03/2015;11581;5815;867.4;11049.1;1531;24070;22556;3398;1652.5;9037;488;6861;2077.7;4938.5;3610
10/03/2015;11522;5810;855.3;10924.4;1526;23870;22353;3392;1634.75;9024;483.1;6694;2041.9;4884.5;3573
11/03/2015;11807.5;5786;861.3;11030.9;1520.5;23646;22831;3372;1656;9114;492;6698.5;2039.5;4996.5;3650
12/03/2015;11793.5;5846;863.6;11010.3;1548;23755;22808;3367;1654.75;9122;491.55;6752.5;2064;4987.5;3641
13/03/2015;11899;5812;862.4;11023.6;1551;23761;22720;3356;1656.5;9153;492.4;6728.5;2049.8;5010;3654
16/03/2015;12167;5796;870;11120.8;1554;23950;22933;3369;1681.75;9249;498.1;6795.5;2076.5;5060.5;3708
17/03/2015;11986;5836;871.6;11026.6;1564;23868;22710;3363;1668.5;9208;494.65;6829.5;2074.4;5029.5;3672
18/03/2015;11916.5;5853;872.4;11043.6;1577.5;24130;22558;3362;1691.25;9267;496.55;6933.5;2100.5;5032;3665
19/03/2015;11922;5900;869.5;11098.9;1570;24517;22780;3387;1697.5;9309;495.85;6973;2090.4;5037.5;3673
20/03/2015;12036.42;5970;868;11399.2;1573;24411;22932;3413;1705.81;9344.86;498.89;6972;2099.2;5085.7;3694.5
23/03/2015;11910.5;5957;869.1;11376.7;1585.5;24482;22700;3410;1673;9207;496.45;6970.5;2094.8;5055;3621
24/03/2015;12049.5;5978;877.5;11543.9;1577.5;24423;22965;3413;1676.25;9162;498.3;6978.5;2084.9;5091.5;3664
25/03/2015;11925.5;5970;865.4;11429.8;1582.5;24571;22784;3419;1669;9047;491.25;6947.5;2053.8;5023.5;3620
26/03/2015;11876;5885;861.9;11392.2;1553.5;24518;22498;3432;1656;8925;485.85;6837.5;2048.5;5008.5;3597
27/03/2015;11889;5917;856.8;11372.1;1553;24546;22605;3450;1653.75;8935;485.3;6795.5;2052.6;5035;3605
30/03/2015;12118.5;5851;864.2;11497.3;1560;24867;22892;#N/A N/A;1675.75;9075;494.15;6841.5;2075.6;5085;3660
31/03/2015;12010.5;5886;865.3;11490.3;1543.5;24949;22818;3417;1658;9001;489.05;6727;2060.8;5036;3631
01/04/2015;12035;5848;865;11532.3;1534;25100;22982;3417;1656;9003;489.5;6749.5;2053.1;5061.5;3645
02/04/2015;11980;5886;872.1;11584.3;1560;25216;22950;3424;1664.75;8979;491.55;6764;2059.5;5074.5;3643
03/04/2015;#N/A N/A;5877;#N/A N/A;#N/A N/A;1570;#N/A N/A;#N/A N/A;3424;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;2059.5;#N/A N/A;#N/A N/A
06/04/2015;#N/A N/A;#N/A N/A;874.6;#N/A N/A;1560;#N/A N/A;#N/A N/A;3422;#N/A N/A;#N/A N/A;#N/A N/A;6764;2073.2;#N/A N/A;#N/A N/A
07/04/2015;12136;5926;881.4;11678.8;1582;#N/A N/A;23325;3435;1684;9134;502.25;6895;2067.8;5149.5;3697
08/04/2015;12068.5;5959;885.3;11608;1591;26244;23210;3430;1676;9120;496.7;6879.5;2075.9;5138;3675
09/04/2015;12185.5;5935;893.2;11680.3;1592;27073;23414;3429;1689.25;9259;501.25;6957.5;2085.7;5210;3710
10/04/2015;12406;5953;895.9;11697.2;1592.5;27300;23488;3441;1693;9355;506.38;7043.5;2095.5;5241;3746
13/04/2015;12381.5;5950;895.3;11844.7;1589.5;28030;23634;3452;1694.5;9309;508.15;7012;2086.5;5254;3763
14/04/2015;12261;5938;895;11689.4;1592;27572;23370;3488;1695.5;9288;505.45;7023;2090.9;5220;3719
15/04/2015;12270;5899;897.4;11764.8;1589.5;27619;23645;3507;1709.25;9321;506.7;7048;2099.8;5253.5;3736
16/04/2015;12035;5944;893.3;11597.5;1599.5;27736;23250;3498;1692.75;9287;503.75;7023.5;2100.8;5224.5;3686
17/04/2015;11712;5865;894.4;11323.4;1591.5;27680;22685;3491;1666.8;9131;495.35;6946.5;2075.5;5166;3604
20/04/2015;11918;5827;895.6;11334.2;1580.5;27139;22946;3468;1665.5;9179;495.76;7004.5;2091;5128;3650
21/04/2015;11983.5;5877;894.4;11382.1;1613;27879;22883;3473;1683.25;9239;499.05;7021;2091;5141;3659
22/04/2015;11907.5;5824;892.6;11346.9;1625;27807;22952;3468;1694;9274;501;6983.5;2100.2;5159;3662
23/04/2015;11749;5831;897.8;11365.1;1625;27799;22831;3475;1673.5;9254;498.98;7008.5;2106.9;5126;3633
24/04/2015;11826;5938;899.9;11445;1622.5;28033;23043;3488;1686;9241;500.8;7032.5;2111.7;5148.5;3650
27/04/2015;12065;5972;893.6;11584;1619.5;28410;23411;3502;1708.75;9277;506.11;7050.5;2104.7;5218;3713
28/04/2015;11830;5926;895;11528.1;1627;28433;23199;3483;1668.25;9190;498.55;6976;2112;5127;3653
29/04/2015;11472.5;5827;892.6;11339.4;#N/A N/A;28337;22666;#N/A N/A;1627;9077;486.05;6919.5;2099;4992;3564
30/04/2015;11489.5;5757;884.7;11354.4;1588.5;28105;22670;3482;1620.25;9019;485.1;6929;2078.9;5012.5;3568
01/05/2015;#N/A N/A;5799;890.4;#N/A N/A;1586.5;#N/A N/A;#N/A N/A;3482;#N/A N/A;#N/A N/A;#N/A N/A;6944.5;2101.6;#N/A N/A;#N/A N/A
04/05/2015;11653;5806;894.4;11406.3;#N/A N/A;28156;22851;3479;1625.75;9054;488.35;6944.5;2109.3;5041;3587
05/05/2015;11353;5804;881.6;11068;#N/A N/A;27781;22238;3468;1588.25;9011;479.8;6905.5;2084;4940;3499
06/05/2015;11371;5655;871.1;11124.6;#N/A N/A;27666;22323;3457;1582.5;8839;475.4;6899;2074.2;4947.5;3512
07/05/2015;11430;5617;874;11161.8;1572;27202;22446;3433;1582;8846;476.25;6868;2084.2;4939;3517
08/05/2015;11700.5;5602;880.6;11375.9;1588.5;27510;22939;3452;1616.5;9063;488.4;7012;2108.4;5061;3603
11/05/2015;11673.5;5574;882.1;11396.4;1601;27632;22975;3470;1613.5;9095;491.1;6998.5;2097.8;5026;3591
12/05/2015;11482;5671;874.1;11323.4;1604;27329;22761;3442;1597.25;9029;487.3;6907.5;2095;4973.5;3545
